county,waterbody.type,wbic,name,name.local,named,hydro.unit,basin.maj,basin.min,seg.no,landlock,lake.type,access,area,impound,size.code,dep.max,dep.avg,len.shore,len.shore.m,dist.ash,muskie,nor.pike,wae,lmb,smb,pan,trout,cat,sturg,merc.warn
Bayfield,LP,2788100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2789000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2789100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2789200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2789300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2789400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2789500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2789600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2789900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2790900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2791400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2791500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2791600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2791700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2791800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2791900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,12,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2792900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,24,S,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,12,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2793900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2794900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2795900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2796900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,10,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2797900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2798900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2799900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2800000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,0,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2800100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,0,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2800200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,0,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2800300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,0,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2800400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,8,VS,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2801300,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2801400,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2801500,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2801600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2801700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2801800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2801825,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,14,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2801900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802000,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,7,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,2,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,9,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2802900,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803000,UN LAKE,NA,FALSE,4010301,3,280,1,TRUE,NA,NA,NA,5,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803100,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,4,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803200,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803300,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,3,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803400,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803500,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803600,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803700,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,6,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bayfield,LP,2803800,UN LAKE,NA,FALSE,4010302,3,280,1,TRUE,NA,NA,NA,1,VS,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
