race sex age
white male 49
white male 48
white male 48
white male 47
white male 47
white male 45
white male 46
white male 45
white male 48
white male 47
white male 47
white male 48
white male 48
white male 48
white male 45
white male 48
white male 47
white male 46
white male 45
white male 46
white male 46
white male 46
white male 49
white male 46
white male 47
white male 48
white male 47
white male 48
white male 49
white male 48
white male 46
white male 45
white male 48
white male 49
white male 45
white male 47
white male 48
white male 48
white male 45
white male 46
white male 49
white male 49
white male 48
white male 49
white male 49
white male 48
white male 49
white male 49
white male 48
white male 48
white male 48
white male 47
white male 48
white male 48
white male 45
white male 47
white male 49
white male 48
white male 48
white male 49
white male 47
white male 48
white male 46
white male 45
white male 48
white male 48
white male 49
white male 46
white male 46
white male 49
white male 47
white male 46
white male 46
white male 49
white male 45
white male 47
white male 46
white male 47
white male 54
white male 52
white male 52
white male 54
white male 52
white male 54
white male 53
white male 52
white male 53
white male 50
white male 52
white male 52
white male 51
white male 54
white male 54
white male 51
white male 51
white male 50
white male 51
white male 51
white male 50
white male 51
white male 51
white male 51
white male 53
white male 53
white male 54
white male 53
white male 53
white male 53
white male 50
white male 50
white male 51
white male 51
white male 51
white male 50
white male 53
white male 50
white male 52
white male 53
white male 54
white male 52
white male 52
white male 50
white male 54
white male 51
white male 53
white male 54
white male 54
white male 52
white male 50
white male 50
white male 50
white male 52
white male 51
white male 50
white male 53
white male 51
white male 54
white male 53
white male 54
white male 54
white male 52
white male 54
white male 50
white male 54
white male 51
white male 50
white male 54
white male 50
white male 53
white male 51
white male 51
white male 54
white male 50
white male 53
white male 52
white male 52
white male 54
white male 53
white male 53
white male 51
white male 54
white male 53
white male 52
white male 51
white male 50
white male 52
white male 50
white male 52
white male 52
white male 50
white male 50
white male 54
white male 50
white male 53
white male 52
white male 54
white male 51
white male 50
white male 53
white male 53
white male 54
white male 51
white male 53
white male 50
white male 54
white male 51
white male 54
white male 51
white male 51
white male 52
white male 54
white male 50
white male 50
white male 50
white male 50
white male 51
white male 50
white male 54
white male 51
white male 53
white male 53
white male 52
white male 50
white male 54
white male 51
white male 52
white male 54
white male 54
white male 53
white male 50
white male 54
white male 54
white male 51
white male 50
white male 50
white male 53
white male 53
white male 52
white male 52
white male 50
white male 51
white male 52
white male 51
white male 50
white male 53
white male 50
white male 50
white male 50
white male 51
white male 53
white male 51
white male 52
white male 52
white male 54
white male 51
white male 51
white male 54
white male 54
white male 51
white male 50
white male 52
white male 54
white male 51
white male 50
white male 53
white male 53
white male 50
white male 52
white male 51
white male 54
white male 50
white male 51
white male 52
white male 54
white male 54
white male 51
white male 53
white male 54
white male 54
white male 53
white male 53
white male 50
white male 52
white male 50
white male 53
white male 52
white male 51
white male 54
white male 51
white male 50
white male 52
white male 51
white male 53
white male 52
white male 53
white male 50
white male 52
white male 53
white male 53
white male 52
white male 53
white male 52
white male 50
white male 51
white male 52
white male 51
white male 50
white male 51
white male 53
white male 54
white male 54
white male 50
white male 52
white male 50
white male 54
white male 52
white male 53
white male 52
white male 50
white male 51
white male 54
white male 54
white male 51
white male 52
white male 52
white male 53
white male 53
white male 50
white male 50
white male 51
white male 51
white male 50
white male 51
white male 51
white male 53
white male 54
white male 51
white male 52
white male 50
white male 53
white male 50
white male 54
white male 53
white male 50
white male 51
white male 54
white male 53
white male 51
white male 50
white male 53
white male 53
white male 53
white male 54
white male 50
white male 54
white male 50
white male 52
white male 52
white male 51
white male 51
white male 52
white male 50
white male 54
white male 53
white male 53
white male 54
white male 52
white male 52
white male 53
white male 51
white male 51
white male 51
white male 54
white male 53
white male 51
white male 54
white male 54
white male 53
white male 50
white male 53
white male 52
white male 52
white male 52
white male 54
white male 52
white male 51
white male 53
white male 50
white male 50
white male 54
white male 54
white male 52
white male 52
white male 54
white male 54
white male 53
white male 50
white male 51
white male 53
white male 54
white male 51
white male 54
white male 51
white male 54
white male 53
white male 52
white male 54
white male 52
white male 53
white male 53
white male 54
white male 50
white male 50
white male 50
white male 50
white male 52
white male 52
white male 52
white male 50
white male 51
white male 53
white male 51
white male 54
white male 51
white male 53
white male 51
white male 52
white male 53
white male 50
white male 50
white male 52
white male 51
white male 53
white male 52
white male 54
white male 51
